question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like moving through layers of accumulated knowledge,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like moving through layers of accumulated knowledge,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a beam of light being concentrated through a lens,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like **emotional sanctuary** - spaces where vulnerability can exist without fear,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like **emotional sanctuary** - spaces where vulnerability can exist without fear,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a therapeutic container that provides both flexibility and safety,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like slow immersion in deep water,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like slow immersion in deep water,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a shared room,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if the boundaries of the dialogue extend beyond the immediate participants to include centuries of prior thought,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like sudden clearings in dense forest,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like sudden clearings in dense forest,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like diagnostic probing,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like diagnostic probing,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like walking through a cathedral of ideas - expansive,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like walking through a cathedral of ideas - expansive,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like wrapping in soft fabric - cushioning,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like wrapping in soft fabric - cushioning,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like library halls - formal,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like library halls - formal,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like empathetic resonance,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like empathetic resonance,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like *scaffolding being erected in real-time* - systematic,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like *scaffolding being erected in real-time* - systematic,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like *methodical dissection* - separating components to understand their individual properties and relationships,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like *methodical dissection* - separating components to understand their individual properties and relationships,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a held breath finally exhaled,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a gentle stream,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a shared acoustic space,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a workshop where ideas are tools and solutions are crafted with deliberate expertise,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if ideas are being lifted and examined from multiple altitudes,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like entering a cathedral of thought - spacious,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like entering a cathedral of thought - spacious,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like a shared acoustic space,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like a shared acoustic space,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like a workshop where ideas are tools and solutions are crafted with deliberate expertise,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like a workshop where ideas are tools and solutions are crafted with deliberate expertise,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a steady presence that creates space for vulnerability,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if language itself becomes more humble in the face of fundamental mysteries,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if creating a protective container around difficult emotions or experiences,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like they're being turned over in mental hands,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like they're being turned over in mental hands,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a dance where meaning emerges from gesture and timing as much as content,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a palimpsest where current discussion sits atop accumulated scholarship,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if standing at the edge of infinite regress,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like we're carefully placing transparent layers of meaning atop one another,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like we're carefully placing transparent layers of meaning atop one another,1,50,2.0,Heuristic analysis - abstract + sensory combination,75
